"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Apr 12 17:04:08 GMT 2023","Wed Apr 12 17:04:11 GMT 2023","3447","Test","test_cases","TestConduit","","","test_save_data_to_csv",""
"passed","Wed Apr 12 17:03:35 GMT 2023","Wed Apr 12 17:03:48 GMT 2023","12631","Test","test_cases","TestConduit","","","test_import_datas_from_csv",""
"passed","Wed Apr 12 17:04:12 GMT 2023","Wed Apr 12 17:04:16 GMT 2023","3312","Test","test_cases","TestConduit","","","test_logout",""
"passed","Wed Apr 12 17:03:27 GMT 2023","Wed Apr 12 17:03:34 GMT 2023","6756","Test","test_cases","TestConduit","","","test_new_article",""
"passed","Wed Apr 12 17:03:02 GMT 2023","Wed Apr 12 17:03:06 GMT 2023","4379","Test","test_cases","TestConduit","","","test_registration",""
"passed","Wed Apr 12 17:02:58 GMT 2023","Wed Apr 12 17:03:01 GMT 2023","2187","Test","test_cases","TestConduit","","","test_cookies",""
"passed","Wed Apr 12 17:03:49 GMT 2023","Wed Apr 12 17:03:56 GMT 2023","6867","Test","test_cases","TestConduit","","","test_modification_of_existing_username",""
"passed","Wed Apr 12 17:03:21 GMT 2023","Wed Apr 12 17:03:26 GMT 2023","5357","Test","test_cases","TestConduit","","","test_all_pages",""
"passed","Wed Apr 12 17:03:08 GMT 2023","Wed Apr 12 17:03:09 GMT 2023","1256","Test","test_cases","TestConduit","","","test_login",""
"passed","Wed Apr 12 17:03:57 GMT 2023","Wed Apr 12 17:04:06 GMT 2023","8890","Test","test_cases","TestConduit","","","test_delete_data",""
"passed","Wed Apr 12 17:03:10 GMT 2023","Wed Apr 12 17:03:20 GMT 2023","9672","Test","test_cases","TestConduit","","","test_data_list",""
