"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 14 12:40:39 GMT 2023","Fri Apr 14 12:40:43 GMT 2023","3351","Test","test_cases","TestConduit","","","test_logout",""
"passed","Fri Apr 14 12:39:41 GMT 2023","Fri Apr 14 12:39:48 GMT 2023","6854","Test","test_cases","TestConduit","","","test_new_article",""
"passed","Fri Apr 14 12:40:04 GMT 2023","Fri Apr 14 12:40:08 GMT 2023","4599","Test","test_cases","TestConduit","","","test_modification_of_existing_username",""
"passed","Fri Apr 14 12:39:18 GMT 2023","Fri Apr 14 12:39:22 GMT 2023","3349","Test","test_cases","TestConduit","","","test_login",""
"passed","Fri Apr 14 12:39:34 GMT 2023","Fri Apr 14 12:39:39 GMT 2023","5400","Test","test_cases","TestConduit","","","test_all_pages",""
"passed","Fri Apr 14 12:39:49 GMT 2023","Fri Apr 14 12:40:02 GMT 2023","13735","Test","test_cases","TestConduit","","","test_import_datas_from_csv",""
"passed","Fri Apr 14 12:39:23 GMT 2023","Fri Apr 14 12:39:33 GMT 2023","9813","Test","test_cases","TestConduit","","","test_data_list",""
"passed","Fri Apr 14 12:40:09 GMT 2023","Fri Apr 14 12:40:33 GMT 2023","23950","Test","test_cases","TestConduit","","","test_delete_data",""
"passed","Fri Apr 14 12:39:10 GMT 2023","Fri Apr 14 12:39:11 GMT 2023","220","Test","test_cases","TestConduit","","","test_cookies",""
"passed","Fri Apr 14 12:40:34 GMT 2023","Fri Apr 14 12:40:38 GMT 2023","3522","Test","test_cases","TestConduit","","","test_save_data_to_csv",""
"passed","Fri Apr 14 12:39:12 GMT 2023","Fri Apr 14 12:39:17 GMT 2023","5429","Test","test_cases","TestConduit","","","test_registration",""
