"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Apr 12 17:12:52 GMT 2023","Wed Apr 12 17:12:54 GMT 2023","1251","Test","test_cases","TestConduit","","","test_login",""
"passed","Wed Apr 12 17:13:34 GMT 2023","Wed Apr 12 17:13:41 GMT 2023","6774","Test","test_cases","TestConduit","","","test_modification_of_existing_username",""
"passed","Wed Apr 12 17:13:42 GMT 2023","Wed Apr 12 17:13:51 GMT 2023","8835","Test","test_cases","TestConduit","","","test_delete_data",""
"passed","Wed Apr 12 17:12:43 GMT 2023","Wed Apr 12 17:12:45 GMT 2023","2179","Test","test_cases","TestConduit","","","test_cookies",""
"passed","Wed Apr 12 17:13:06 GMT 2023","Wed Apr 12 17:13:11 GMT 2023","5309","Test","test_cases","TestConduit","","","test_all_pages",""
"passed","Wed Apr 12 17:13:21 GMT 2023","Wed Apr 12 17:13:33 GMT 2023","12414","Test","test_cases","TestConduit","","","test_import_datas_from_csv",""
"passed","Wed Apr 12 17:12:47 GMT 2023","Wed Apr 12 17:12:51 GMT 2023","4356","Test","test_cases","TestConduit","","","test_registration",""
"passed","Wed Apr 12 17:12:55 GMT 2023","Wed Apr 12 17:13:05 GMT 2023","9649","Test","test_cases","TestConduit","","","test_data_list",""
"passed","Wed Apr 12 17:13:53 GMT 2023","Wed Apr 12 17:13:56 GMT 2023","3452","Test","test_cases","TestConduit","","","test_save_data_to_csv",""
"passed","Wed Apr 12 17:13:13 GMT 2023","Wed Apr 12 17:13:19 GMT 2023","6709","Test","test_cases","TestConduit","","","test_new_article",""
"passed","Wed Apr 12 17:13:57 GMT 2023","Wed Apr 12 17:14:01 GMT 2023","3302","Test","test_cases","TestConduit","","","test_logout",""
