"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 14 07:40:46 GMT 2023","Fri Apr 14 07:40:52 GMT 2023","5353","Test","test_cases","TestConduit","","","test_registration",""
"passed","Fri Apr 14 07:42:06 GMT 2023","Fri Apr 14 07:42:10 GMT 2023","3404","Test","test_cases","TestConduit","","","test_save_data_to_csv",""
"passed","Fri Apr 14 07:41:41 GMT 2023","Fri Apr 14 07:42:05 GMT 2023","23669","Test","test_cases","TestConduit","","","test_delete_data",""
"passed","Fri Apr 14 07:40:43 GMT 2023","Fri Apr 14 07:40:45 GMT 2023","2198","Test","test_cases","TestConduit","","","test_cookies",""
"passed","Fri Apr 14 07:41:36 GMT 2023","Fri Apr 14 07:41:40 GMT 2023","4433","Test","test_cases","TestConduit","","","test_modification_of_existing_username",""
"passed","Fri Apr 14 07:40:57 GMT 2023","Fri Apr 14 07:41:07 GMT 2023","9640","Test","test_cases","TestConduit","","","test_data_list",""
"passed","Fri Apr 14 07:41:15 GMT 2023","Fri Apr 14 07:41:21 GMT 2023","6666","Test","test_cases","TestConduit","","","test_new_article",""
"passed","Fri Apr 14 07:42:11 GMT 2023","Fri Apr 14 07:42:14 GMT 2023","3288","Test","test_cases","TestConduit","","","test_logout",""
"passed","Fri Apr 14 07:40:53 GMT 2023","Fri Apr 14 07:40:56 GMT 2023","3283","Test","test_cases","TestConduit","","","test_login",""
"passed","Fri Apr 14 07:41:22 GMT 2023","Fri Apr 14 07:41:35 GMT 2023","12380","Test","test_cases","TestConduit","","","test_import_datas_from_csv",""
"passed","Fri Apr 14 07:41:08 GMT 2023","Fri Apr 14 07:41:14 GMT 2023","5311","Test","test_cases","TestConduit","","","test_all_pages",""
