"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 14 12:48:23 GMT 2023","Fri Apr 14 12:48:27 GMT 2023","3382","Test","test_cases","TestConduit","","","test_logout",""
"passed","Fri Apr 14 12:47:25 GMT 2023","Fri Apr 14 12:47:31 GMT 2023","6992","Test","test_cases","TestConduit","","","test_new_article",""
"passed","Fri Apr 14 12:48:18 GMT 2023","Fri Apr 14 12:48:22 GMT 2023","3563","Test","test_cases","TestConduit","","","test_save_data_to_csv",""
"passed","Fri Apr 14 12:47:02 GMT 2023","Fri Apr 14 12:47:06 GMT 2023","3383","Test","test_cases","TestConduit","","","test_login",""
"passed","Fri Apr 14 12:46:56 GMT 2023","Fri Apr 14 12:47:01 GMT 2023","5488","Test","test_cases","TestConduit","","","test_registration",""
"passed","Fri Apr 14 12:47:07 GMT 2023","Fri Apr 14 12:47:17 GMT 2023","9877","Test","test_cases","TestConduit","","","test_data_list",""
"passed","Fri Apr 14 12:47:18 GMT 2023","Fri Apr 14 12:47:23 GMT 2023","5423","Test","test_cases","TestConduit","","","test_all_pages",""
"passed","Fri Apr 14 12:47:53 GMT 2023","Fri Apr 14 12:48:17 GMT 2023","23918","Test","test_cases","TestConduit","","","test_delete_data",""
"passed","Fri Apr 14 12:47:33 GMT 2023","Fri Apr 14 12:47:46 GMT 2023","13689","Test","test_cases","TestConduit","","","test_import_datas_from_csv",""
"passed","Fri Apr 14 12:47:48 GMT 2023","Fri Apr 14 12:47:52 GMT 2023","4600","Test","test_cases","TestConduit","","","test_modification_of_existing_username",""
"passed","Fri Apr 14 12:46:54 GMT 2023","Fri Apr 14 12:46:54 GMT 2023","276","Test","test_cases","TestConduit","","","test_cookies",""
