"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Apr 13 15:46:41 GMT 2023","Thu Apr 13 15:46:54 GMT 2023","13104","Test","test_cases","TestConduit","","","test_import_datas_from_csv",""
"passed","Thu Apr 13 15:46:26 GMT 2023","Thu Apr 13 15:46:32 GMT 2023","5418","Test","test_cases","TestConduit","","","test_all_pages",""
"passed","Thu Apr 13 15:46:10 GMT 2023","Thu Apr 13 15:46:13 GMT 2023","3357","Test","test_cases","TestConduit","","","test_login",""
"passed","Thu Apr 13 15:47:27 GMT 2023","Thu Apr 13 15:47:30 GMT 2023","3522","Test","test_cases","TestConduit","","","test_save_data_to_csv",""
"passed","Thu Apr 13 15:46:56 GMT 2023","Thu Apr 13 15:47:00 GMT 2023","4593","Test","test_cases","TestConduit","","","test_modification_of_existing_username",""
"passed","Thu Apr 13 15:45:59 GMT 2023","Thu Apr 13 15:46:01 GMT 2023","2418","Test","test_cases","TestConduit","","","test_cookies",""
"passed","Thu Apr 13 15:47:32 GMT 2023","Thu Apr 13 15:47:35 GMT 2023","3382","Test","test_cases","TestConduit","","","test_logout",""
"passed","Thu Apr 13 15:46:33 GMT 2023","Thu Apr 13 15:46:40 GMT 2023","6894","Test","test_cases","TestConduit","","","test_new_article",""
"passed","Thu Apr 13 15:46:02 GMT 2023","Thu Apr 13 15:46:08 GMT 2023","5800","Test","test_cases","TestConduit","","","test_registration",""
"passed","Thu Apr 13 15:46:14 GMT 2023","Thu Apr 13 15:46:24 GMT 2023","9847","Test","test_cases","TestConduit","","","test_data_list",""
"passed","Thu Apr 13 15:47:02 GMT 2023","Thu Apr 13 15:47:26 GMT 2023","24037","Test","test_cases","TestConduit","","","test_delete_data",""
