"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 15 13:34:27 GMT 2023","Mon May 15 13:34:32 GMT 2023","5422","Test","test_cases","TestConduit","","","test_all_pages",""
"passed","Mon May 15 13:34:04 GMT 2023","Mon May 15 13:34:10 GMT 2023","5891","Test","test_cases","TestConduit","","","test_registration",""
"passed","Mon May 15 13:34:55 GMT 2023","Mon May 15 13:35:00 GMT 2023","4613","Test","test_cases","TestConduit","","","test_modification_of_existing_username",""
"passed","Mon May 15 13:35:31 GMT 2023","Mon May 15 13:35:35 GMT 2023","3406","Test","test_cases","TestConduit","","","test_logout",""
"passed","Mon May 15 13:34:16 GMT 2023","Mon May 15 13:34:25 GMT 2023","9729","Test","test_cases","TestConduit","","","test_data_list",""
"passed","Mon May 15 13:34:33 GMT 2023","Mon May 15 13:34:40 GMT 2023","6953","Test","test_cases","TestConduit","","","test_new_article",""
"passed","Mon May 15 13:35:01 GMT 2023","Mon May 15 13:35:25 GMT 2023","24177","Test","test_cases","TestConduit","","","test_delete_data",""
"passed","Mon May 15 13:34:02 GMT 2023","Mon May 15 13:34:03 GMT 2023","398","Test","test_cases","TestConduit","","","test_cookies",""
"passed","Mon May 15 13:35:26 GMT 2023","Mon May 15 13:35:30 GMT 2023","3507","Test","test_cases","TestConduit","","","test_save_data_to_csv",""
"passed","Mon May 15 13:34:41 GMT 2023","Mon May 15 13:34:54 GMT 2023","12717","Test","test_cases","TestConduit","","","test_import_datas_from_csv",""
"passed","Mon May 15 13:34:11 GMT 2023","Mon May 15 13:34:14 GMT 2023","3387","Test","test_cases","TestConduit","","","test_login",""
