"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Apr 16 10:34:19 GMT 2023","Sun Apr 16 10:34:26 GMT 2023","6669","Test","test_cases","TestConduit","","","test_new_article",""
"passed","Sun Apr 16 10:34:13 GMT 2023","Sun Apr 16 10:34:18 GMT 2023","5309","Test","test_cases","TestConduit","","","test_all_pages",""
"passed","Sun Apr 16 10:34:02 GMT 2023","Sun Apr 16 10:34:12 GMT 2023","9642","Test","test_cases","TestConduit","","","test_data_list",""
"passed","Sun Apr 16 10:34:46 GMT 2023","Sun Apr 16 10:35:10 GMT 2023","23692","Test","test_cases","TestConduit","","","test_delete_data",""
"passed","Sun Apr 16 10:35:15 GMT 2023","Sun Apr 16 10:35:19 GMT 2023","3281","Test","test_cases","TestConduit","","","test_logout",""
"passed","Sun Apr 16 10:33:58 GMT 2023","Sun Apr 16 10:34:01 GMT 2023","3279","Test","test_cases","TestConduit","","","test_login",""
"passed","Sun Apr 16 10:34:27 GMT 2023","Sun Apr 16 10:34:39 GMT 2023","12366","Test","test_cases","TestConduit","","","test_import_datas_from_csv",""
"passed","Sun Apr 16 10:33:50 GMT 2023","Sun Apr 16 10:33:50 GMT 2023","178","Test","test_cases","TestConduit","","","test_cookies",""
"passed","Sun Apr 16 10:35:11 GMT 2023","Sun Apr 16 10:35:14 GMT 2023","3402","Test","test_cases","TestConduit","","","test_save_data_to_csv",""
"passed","Sun Apr 16 10:34:41 GMT 2023","Sun Apr 16 10:34:45 GMT 2023","4446","Test","test_cases","TestConduit","","","test_modification_of_existing_username",""
"passed","Sun Apr 16 10:33:51 GMT 2023","Sun Apr 16 10:33:57 GMT 2023","5336","Test","test_cases","TestConduit","","","test_registration",""
