"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Apr 13 09:36:09 GMT 2023","Thu Apr 13 09:36:16 GMT 2023","6805","Test","test_cases","TestConduit","","","test_modification_of_existing_username",""
"passed","Thu Apr 13 09:35:29 GMT 2023","Thu Apr 13 09:35:39 GMT 2023","9701","Test","test_cases","TestConduit","","","test_data_list",""
"passed","Thu Apr 13 09:36:17 GMT 2023","Thu Apr 13 09:36:26 GMT 2023","8826","Test","test_cases","TestConduit","","","test_delete_data",""
"passed","Thu Apr 13 09:35:25 GMT 2023","Thu Apr 13 09:35:28 GMT 2023","3284","Test","test_cases","TestConduit","","","test_login",""
"passed","Thu Apr 13 09:35:46 GMT 2023","Thu Apr 13 09:35:53 GMT 2023","6708","Test","test_cases","TestConduit","","","test_new_article",""
"passed","Thu Apr 13 09:36:32 GMT 2023","Thu Apr 13 09:36:35 GMT 2023","3299","Test","test_cases","TestConduit","","","test_logout",""
"passed","Thu Apr 13 09:35:17 GMT 2023","Thu Apr 13 09:35:23 GMT 2023","5934","Test","test_cases","TestConduit","","","test_registration",""
"passed","Thu Apr 13 09:35:14 GMT 2023","Thu Apr 13 09:35:16 GMT 2023","2533","Test","test_cases","TestConduit","","","test_cookies",""
"passed","Thu Apr 13 09:35:40 GMT 2023","Thu Apr 13 09:35:45 GMT 2023","5347","Test","test_cases","TestConduit","","","test_all_pages",""
"passed","Thu Apr 13 09:35:54 GMT 2023","Thu Apr 13 09:36:08 GMT 2023","13442","Test","test_cases","TestConduit","","","test_import_datas_from_csv",""
"passed","Thu Apr 13 09:36:27 GMT 2023","Thu Apr 13 09:36:30 GMT 2023","3521","Test","test_cases","TestConduit","","","test_save_data_to_csv",""
