"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 18 19:19:59 GMT 2023","Tue Apr 18 19:20:00 GMT 2023","169","Test","test_cases","TestConduit","","","test_cookies",""
"passed","Tue Apr 18 19:20:50 GMT 2023","Tue Apr 18 19:20:55 GMT 2023","4443","Test","test_cases","TestConduit","","","test_modification_of_existing_username",""
"passed","Tue Apr 18 19:20:12 GMT 2023","Tue Apr 18 19:20:21 GMT 2023","9626","Test","test_cases","TestConduit","","","test_data_list",""
"passed","Tue Apr 18 19:20:29 GMT 2023","Tue Apr 18 19:20:36 GMT 2023","6669","Test","test_cases","TestConduit","","","test_new_article",""
"passed","Tue Apr 18 19:20:23 GMT 2023","Tue Apr 18 19:20:28 GMT 2023","5304","Test","test_cases","TestConduit","","","test_all_pages",""
"passed","Tue Apr 18 19:20:37 GMT 2023","Tue Apr 18 19:20:49 GMT 2023","12403","Test","test_cases","TestConduit","","","test_import_datas_from_csv",""
"passed","Tue Apr 18 19:21:20 GMT 2023","Tue Apr 18 19:21:24 GMT 2023","3405","Test","test_cases","TestConduit","","","test_save_data_to_csv",""
"passed","Tue Apr 18 19:21:25 GMT 2023","Tue Apr 18 19:21:28 GMT 2023","3294","Test","test_cases","TestConduit","","","test_logout",""
"passed","Tue Apr 18 19:20:07 GMT 2023","Tue Apr 18 19:20:11 GMT 2023","3273","Test","test_cases","TestConduit","","","test_login",""
"passed","Tue Apr 18 19:20:56 GMT 2023","Tue Apr 18 19:21:19 GMT 2023","23667","Test","test_cases","TestConduit","","","test_delete_data",""
"passed","Tue Apr 18 19:20:01 GMT 2023","Tue Apr 18 19:20:06 GMT 2023","5341","Test","test_cases","TestConduit","","","test_registration",""
