"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Apr 16 11:45:47 GMT 2023","Sun Apr 16 11:46:10 GMT 2023","23735","Test","test_cases","TestConduit","","","test_delete_data",""
"passed","Sun Apr 16 11:45:02 GMT 2023","Sun Apr 16 11:45:12 GMT 2023","9651","Test","test_cases","TestConduit","","","test_data_list",""
"passed","Sun Apr 16 11:44:52 GMT 2023","Sun Apr 16 11:44:57 GMT 2023","5372","Test","test_cases","TestConduit","","","test_registration",""
"passed","Sun Apr 16 11:44:58 GMT 2023","Sun Apr 16 11:45:01 GMT 2023","3293","Test","test_cases","TestConduit","","","test_login",""
"passed","Sun Apr 16 11:46:16 GMT 2023","Sun Apr 16 11:46:19 GMT 2023","3297","Test","test_cases","TestConduit","","","test_logout",""
"passed","Sun Apr 16 11:46:11 GMT 2023","Sun Apr 16 11:46:15 GMT 2023","3446","Test","test_cases","TestConduit","","","test_save_data_to_csv",""
"passed","Sun Apr 16 11:45:27 GMT 2023","Sun Apr 16 11:45:40 GMT 2023","12445","Test","test_cases","TestConduit","","","test_import_datas_from_csv",""
"passed","Sun Apr 16 11:45:41 GMT 2023","Sun Apr 16 11:45:45 GMT 2023","4447","Test","test_cases","TestConduit","","","test_modification_of_existing_username",""
"passed","Sun Apr 16 11:44:50 GMT 2023","Sun Apr 16 11:44:50 GMT 2023","195","Test","test_cases","TestConduit","","","test_cookies",""
"passed","Sun Apr 16 11:45:20 GMT 2023","Sun Apr 16 11:45:26 GMT 2023","6720","Test","test_cases","TestConduit","","","test_new_article",""
"passed","Sun Apr 16 11:45:13 GMT 2023","Sun Apr 16 11:45:18 GMT 2023","5326","Test","test_cases","TestConduit","","","test_all_pages",""
