"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Apr 16 10:09:36 GMT 2023","Sun Apr 16 10:09:42 GMT 2023","5512","Test","test_cases","TestConduit","","","test_registration",""
"passed","Sun Apr 16 10:09:58 GMT 2023","Sun Apr 16 10:10:03 GMT 2023","5310","Test","test_cases","TestConduit","","","test_all_pages",""
"broken","Sun Apr 16 10:10:12 GMT 2023","Sun Apr 16 10:10:24 GMT 2023","11852","Test","test_cases","TestConduit","","","test_import_datas_from_csv",""
"passed","Sun Apr 16 10:11:00 GMT 2023","Sun Apr 16 10:11:03 GMT 2023","3286","Test","test_cases","TestConduit","","","test_logout",""
"passed","Sun Apr 16 10:10:31 GMT 2023","Sun Apr 16 10:10:54 GMT 2023","23688","Test","test_cases","TestConduit","","","test_delete_data",""
"passed","Sun Apr 16 10:10:25 GMT 2023","Sun Apr 16 10:10:30 GMT 2023","4447","Test","test_cases","TestConduit","","","test_modification_of_existing_username",""
"passed","Sun Apr 16 10:10:04 GMT 2023","Sun Apr 16 10:10:11 GMT 2023","6682","Test","test_cases","TestConduit","","","test_new_article",""
"passed","Sun Apr 16 10:10:56 GMT 2023","Sun Apr 16 10:10:59 GMT 2023","3402","Test","test_cases","TestConduit","","","test_save_data_to_csv",""
"passed","Sun Apr 16 10:09:47 GMT 2023","Sun Apr 16 10:09:57 GMT 2023","9643","Test","test_cases","TestConduit","","","test_data_list",""
"passed","Sun Apr 16 10:09:35 GMT 2023","Sun Apr 16 10:09:35 GMT 2023","261","Test","test_cases","TestConduit","","","test_cookies",""
"passed","Sun Apr 16 10:09:43 GMT 2023","Sun Apr 16 10:09:46 GMT 2023","3275","Test","test_cases","TestConduit","","","test_login",""
