"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 10 16:34:38 GMT 2023","Mon Apr 10 16:34:45 GMT 2023","6708","Test","test_cases","TestConduit","","","test_new_article",""
"passed","Mon Apr 10 16:34:56 GMT 2023","Mon Apr 10 16:35:00 GMT 2023","3313","Test","test_cases","TestConduit","","","test_logout",""
"passed","Mon Apr 10 16:34:27 GMT 2023","Mon Apr 10 16:34:29 GMT 2023","2182","Test","test_cases","TestConduit","","","test_cookies",""
"passed","Mon Apr 10 16:34:46 GMT 2023","Mon Apr 10 16:34:55 GMT 2023","8819","Test","test_cases","TestConduit","","","test_delete_data",""
"passed","Mon Apr 10 16:34:30 GMT 2023","Mon Apr 10 16:34:35 GMT 2023","4375","Test","test_cases","TestConduit","","","test_registration",""
"passed","Mon Apr 10 16:34:36 GMT 2023","Mon Apr 10 16:34:37 GMT 2023","1254","Test","test_cases","TestConduit","","","test_login",""
