"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Apr 13 15:36:05 GMT 2023","Thu Apr 13 15:36:08 GMT 2023","2342","Test","test_cases","TestConduit","","","test_cookies",""
"passed","Thu Apr 13 15:37:37 GMT 2023","Thu Apr 13 15:37:40 GMT 2023","3311","Test","test_cases","TestConduit","","","test_logout",""
"passed","Thu Apr 13 15:36:32 GMT 2023","Thu Apr 13 15:36:37 GMT 2023","5327","Test","test_cases","TestConduit","","","test_all_pages",""
"passed","Thu Apr 13 15:37:07 GMT 2023","Thu Apr 13 15:37:31 GMT 2023","23782","Test","test_cases","TestConduit","","","test_delete_data",""
"passed","Thu Apr 13 15:36:47 GMT 2023","Thu Apr 13 15:37:00 GMT 2023","12959","Test","test_cases","TestConduit","","","test_import_datas_from_csv",""
"passed","Thu Apr 13 15:36:09 GMT 2023","Thu Apr 13 15:36:15 GMT 2023","5683","Test","test_cases","TestConduit","","","test_registration",""
"passed","Thu Apr 13 15:36:39 GMT 2023","Thu Apr 13 15:36:45 GMT 2023","6698","Test","test_cases","TestConduit","","","test_new_article",""
"passed","Thu Apr 13 15:37:32 GMT 2023","Thu Apr 13 15:37:35 GMT 2023","3532","Test","test_cases","TestConduit","","","test_save_data_to_csv",""
"passed","Thu Apr 13 15:36:21 GMT 2023","Thu Apr 13 15:36:30 GMT 2023","9693","Test","test_cases","TestConduit","","","test_data_list",""
"passed","Thu Apr 13 15:37:01 GMT 2023","Thu Apr 13 15:37:05 GMT 2023","4458","Test","test_cases","TestConduit","","","test_modification_of_existing_username",""
"passed","Thu Apr 13 15:36:16 GMT 2023","Thu Apr 13 15:36:19 GMT 2023","3296","Test","test_cases","TestConduit","","","test_login",""
