"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Apr 16 10:48:20 GMT 2023","Sun Apr 16 10:48:27 GMT 2023","6735","Test","test_cases","TestConduit","","","test_new_article",""
"passed","Sun Apr 16 10:47:51 GMT 2023","Sun Apr 16 10:47:51 GMT 2023","236","Test","test_cases","TestConduit","","","test_cookies",""
"passed","Sun Apr 16 10:48:14 GMT 2023","Sun Apr 16 10:48:19 GMT 2023","5338","Test","test_cases","TestConduit","","","test_all_pages",""
"passed","Sun Apr 16 10:48:03 GMT 2023","Sun Apr 16 10:48:13 GMT 2023","9702","Test","test_cases","TestConduit","","","test_data_list",""
"passed","Sun Apr 16 10:49:13 GMT 2023","Sun Apr 16 10:49:17 GMT 2023","3420","Test","test_cases","TestConduit","","","test_save_data_to_csv",""
"passed","Sun Apr 16 10:49:18 GMT 2023","Sun Apr 16 10:49:21 GMT 2023","3321","Test","test_cases","TestConduit","","","test_logout",""
"passed","Sun Apr 16 10:47:52 GMT 2023","Sun Apr 16 10:47:57 GMT 2023","5446","Test","test_cases","TestConduit","","","test_registration",""
"passed","Sun Apr 16 10:48:43 GMT 2023","Sun Apr 16 10:48:47 GMT 2023","4481","Test","test_cases","TestConduit","","","test_modification_of_existing_username",""
"passed","Sun Apr 16 10:48:28 GMT 2023","Sun Apr 16 10:48:42 GMT 2023","13519","Test","test_cases","TestConduit","","","test_import_datas_from_csv",""
"passed","Sun Apr 16 10:47:59 GMT 2023","Sun Apr 16 10:48:02 GMT 2023","3290","Test","test_cases","TestConduit","","","test_login",""
"passed","Sun Apr 16 10:48:48 GMT 2023","Sun Apr 16 10:49:12 GMT 2023","23770","Test","test_cases","TestConduit","","","test_delete_data",""
