"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Apr 12 20:05:09 GMT 2023","Wed Apr 12 20:05:13 GMT 2023","3423","Test","test_cases","TestConduit","","","test_save_data_to_csv",""
"passed","Wed Apr 12 20:03:59 GMT 2023","Wed Apr 12 20:04:01 GMT 2023","2179","Test","test_cases","TestConduit","","","test_cookies",""
"passed","Wed Apr 12 20:04:03 GMT 2023","Wed Apr 12 20:04:07 GMT 2023","4362","Test","test_cases","TestConduit","","","test_registration",""
"passed","Wed Apr 12 20:04:08 GMT 2023","Wed Apr 12 20:04:11 GMT 2023","3259","Test","test_cases","TestConduit","","","test_login",""
"passed","Wed Apr 12 20:04:24 GMT 2023","Wed Apr 12 20:04:29 GMT 2023","5311","Test","test_cases","TestConduit","","","test_all_pages",""
"passed","Wed Apr 12 20:04:13 GMT 2023","Wed Apr 12 20:04:22 GMT 2023","9648","Test","test_cases","TestConduit","","","test_data_list",""
"passed","Wed Apr 12 20:04:38 GMT 2023","Wed Apr 12 20:04:50 GMT 2023","11887","Test","test_cases","TestConduit","","","test_import_datas_from_csv",""
"passed","Wed Apr 12 20:04:30 GMT 2023","Wed Apr 12 20:04:37 GMT 2023","6679","Test","test_cases","TestConduit","","","test_new_article",""
"passed","Wed Apr 12 20:04:51 GMT 2023","Wed Apr 12 20:04:58 GMT 2023","6752","Test","test_cases","TestConduit","","","test_modification_of_existing_username",""
"passed","Wed Apr 12 20:05:14 GMT 2023","Wed Apr 12 20:05:17 GMT 2023","3296","Test","test_cases","TestConduit","","","test_logout",""
"passed","Wed Apr 12 20:04:59 GMT 2023","Wed Apr 12 20:05:08 GMT 2023","8800","Test","test_cases","TestConduit","","","test_delete_data",""
