"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 18 12:47:24 GMT 2023","Tue Apr 18 12:47:31 GMT 2023","6867","Test","test_cases","TestConduit","","","test_new_article",""
"passed","Tue Apr 18 12:48:18 GMT 2023","Tue Apr 18 12:48:21 GMT 2023","3506","Test","test_cases","TestConduit","","","test_save_data_to_csv",""
"passed","Tue Apr 18 12:47:53 GMT 2023","Tue Apr 18 12:48:17 GMT 2023","23877","Test","test_cases","TestConduit","","","test_delete_data",""
"passed","Tue Apr 18 12:47:32 GMT 2023","Tue Apr 18 12:47:46 GMT 2023","13827","Test","test_cases","TestConduit","","","test_import_datas_from_csv",""
"passed","Tue Apr 18 12:46:53 GMT 2023","Tue Apr 18 12:46:54 GMT 2023","213","Test","test_cases","TestConduit","","","test_cookies",""
"passed","Tue Apr 18 12:47:47 GMT 2023","Tue Apr 18 12:47:52 GMT 2023","4566","Test","test_cases","TestConduit","","","test_modification_of_existing_username",""
"passed","Tue Apr 18 12:47:02 GMT 2023","Tue Apr 18 12:47:05 GMT 2023","3341","Test","test_cases","TestConduit","","","test_login",""
"passed","Tue Apr 18 12:48:22 GMT 2023","Tue Apr 18 12:48:26 GMT 2023","3361","Test","test_cases","TestConduit","","","test_logout",""
"passed","Tue Apr 18 12:47:17 GMT 2023","Tue Apr 18 12:47:23 GMT 2023","5396","Test","test_cases","TestConduit","","","test_all_pages",""
"passed","Tue Apr 18 12:47:07 GMT 2023","Tue Apr 18 12:47:16 GMT 2023","9824","Test","test_cases","TestConduit","","","test_data_list",""
"passed","Tue Apr 18 12:46:55 GMT 2023","Tue Apr 18 12:47:01 GMT 2023","5434","Test","test_cases","TestConduit","","","test_registration",""
