"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Apr 13 08:37:35 GMT 2023","Thu Apr 13 08:37:41 GMT 2023","5418","Test","test_cases","TestConduit","","","test_all_pages",""
"passed","Thu Apr 13 08:37:12 GMT 2023","Thu Apr 13 08:37:17 GMT 2023","5559","Test","test_cases","TestConduit","","","test_registration",""
"passed","Thu Apr 13 08:37:24 GMT 2023","Thu Apr 13 08:37:34 GMT 2023","9924","Test","test_cases","TestConduit","","","test_data_list",""
"passed","Thu Apr 13 08:38:14 GMT 2023","Thu Apr 13 08:38:23 GMT 2023","9165","Test","test_cases","TestConduit","","","test_delete_data",""
"passed","Thu Apr 13 08:38:30 GMT 2023","Thu Apr 13 08:38:33 GMT 2023","3426","Test","test_cases","TestConduit","","","test_logout",""
"passed","Thu Apr 13 08:38:06 GMT 2023","Thu Apr 13 08:38:13 GMT 2023","7063","Test","test_cases","TestConduit","","","test_modification_of_existing_username",""
"passed","Thu Apr 13 08:37:19 GMT 2023","Thu Apr 13 08:37:22 GMT 2023","3386","Test","test_cases","TestConduit","","","test_login",""
"passed","Thu Apr 13 08:37:51 GMT 2023","Thu Apr 13 08:38:04 GMT 2023","13815","Test","test_cases","TestConduit","","","test_import_datas_from_csv",""
"passed","Thu Apr 13 08:37:08 GMT 2023","Thu Apr 13 08:37:10 GMT 2023","2349","Test","test_cases","TestConduit","","","test_cookies",""
"passed","Thu Apr 13 08:38:25 GMT 2023","Thu Apr 13 08:38:29 GMT 2023","3642","Test","test_cases","TestConduit","","","test_save_data_to_csv",""
"passed","Thu Apr 13 08:37:42 GMT 2023","Thu Apr 13 08:37:49 GMT 2023","7001","Test","test_cases","TestConduit","","","test_new_article",""
