"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Apr 06 09:41:52 GMT 2023","Thu Apr 06 09:41:52 GMT 2023","0","test","test_cases","TestConduit","","","test_logout",""
"broken","Thu Apr 06 09:41:22 GMT 2023","Thu Apr 06 09:41:22 GMT 2023","0","test","test_cases","TestConduit","","","test_registration",""
"broken","Thu Apr 06 09:41:50 GMT 2023","Thu Apr 06 09:41:50 GMT 2023","0","test","test_cases","TestConduit","","","test_cookies",""
"broken","Thu Apr 06 09:41:49 GMT 2023","Thu Apr 06 09:41:49 GMT 2023","0","test","test_cases","TestConduit","","","test_login",""
"broken","Thu Apr 06 09:41:51 GMT 2023","Thu Apr 06 09:41:51 GMT 2023","0","test","test_cases","TestConduit","","","test_all_pages",""
