"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Apr 16 11:14:12 GMT 2023","Sun Apr 16 11:14:15 GMT 2023","3415","Test","test_cases","TestConduit","","","test_save_data_to_csv",""
"passed","Sun Apr 16 11:13:41 GMT 2023","Sun Apr 16 11:13:46 GMT 2023","4441","Test","test_cases","TestConduit","","","test_modification_of_existing_username",""
"passed","Sun Apr 16 11:13:28 GMT 2023","Sun Apr 16 11:13:40 GMT 2023","12283","Test","test_cases","TestConduit","","","test_import_datas_from_csv",""
"passed","Sun Apr 16 11:13:14 GMT 2023","Sun Apr 16 11:13:19 GMT 2023","5311","Test","test_cases","TestConduit","","","test_all_pages",""
"passed","Sun Apr 16 11:12:51 GMT 2023","Sun Apr 16 11:12:51 GMT 2023","173","Test","test_cases","TestConduit","","","test_cookies",""
"passed","Sun Apr 16 11:12:52 GMT 2023","Sun Apr 16 11:12:57 GMT 2023","5351","Test","test_cases","TestConduit","","","test_registration",""
"passed","Sun Apr 16 11:14:16 GMT 2023","Sun Apr 16 11:14:19 GMT 2023","3293","Test","test_cases","TestConduit","","","test_logout",""
"passed","Sun Apr 16 11:13:03 GMT 2023","Sun Apr 16 11:13:13 GMT 2023","9637","Test","test_cases","TestConduit","","","test_data_list",""
"passed","Sun Apr 16 11:12:59 GMT 2023","Sun Apr 16 11:13:02 GMT 2023","3269","Test","test_cases","TestConduit","","","test_login",""
"passed","Sun Apr 16 11:13:47 GMT 2023","Sun Apr 16 11:14:11 GMT 2023","23681","Test","test_cases","TestConduit","","","test_delete_data",""
"passed","Sun Apr 16 11:13:20 GMT 2023","Sun Apr 16 11:13:27 GMT 2023","6680","Test","test_cases","TestConduit","","","test_new_article",""
